,metric,value,step
3180,Loss/Contrast,3.8801448345184326,4579.0
334,Loss/Contrast,3.1234781742095947,4582.0
3181,Loss/Contrast,3.5781593322753906,4600.0
335,Loss/Contrast,3.6688857078552246,4611.0
336,Loss/Contrast,3.7297890186309814,4617.0
3182,Loss/Contrast,3.820753335952759,4624.0
3183,Loss/Contrast,3.3063175678253174,4627.0
3184,Loss/Contrast,3.5361132621765137,4629.0
337,Loss/Contrast,3.6714775562286377,4637.0
3185,Loss/Contrast,3.626549243927002,4643.0
3186,Loss/Contrast,3.3223164081573486,4644.0
338,Loss/Contrast,3.564152479171753,4650.0
3187,Loss/Contrast,3.8639590740203857,4651.0
3188,Loss/Contrast,3.650461196899414,4658.0
3189,Loss/Contrast,3.8032894134521484,4663.0
3190,Loss/Contrast,3.81618332862854,4667.0
3191,Loss/Contrast,3.6757917404174805,4680.0
3192,Loss/Contrast,3.8138177394866943,4686.0
339,Loss/Contrast,3.6919431686401367,4703.0
3193,Loss/Contrast,3.6505117416381836,4706.0
3194,Loss/Contrast,3.2799932956695557,4718.0
3195,Loss/Contrast,3.2946527004241943,4719.0
3196,Loss/Contrast,3.745927572250366,4725.0
3197,Loss/Contrast,3.874690294265747,4728.0
340,Loss/Contrast,3.137246608734131,4730.0
341,Loss/Contrast,3.522218942642212,4740.0
342,Loss/Contrast,3.4763503074645996,4744.0
3198,Loss/Contrast,3.414159059524536,4744.0
343,Loss/Contrast,4.131691932678223,4750.0
3199,Loss/Contrast,3.811034679412842,4757.0
344,Loss/Contrast,3.102078676223755,4769.0
3200,Loss/Contrast,3.11753511428833,4769.0
345,Loss/Contrast,3.5758204460144043,4772.0
346,Loss/Contrast,3.5607993602752686,4778.0
347,Loss/Contrast,3.539339303970337,4783.0
3201,Loss/Contrast,3.4431869983673096,4801.0
3202,Loss/Contrast,3.169389486312866,4805.0
3203,Loss/Contrast,3.206057071685791,4806.0
3204,Loss/Contrast,3.170830011367798,4811.0
348,Loss/Contrast,3.342458963394165,4811.0
3205,Loss/Contrast,3.971893072128296,4820.0
349,Loss/Contrast,3.4529342651367188,4824.0
3206,Loss/Contrast,3.730381965637207,4827.0
350,Loss/Contrast,3.2864248752593994,4832.0
